ds,y
1583699400000,120.0
1583700300000,120.0
1583701200000,120.0
1583702100000,120.0
1583703000000,121.0
1583703900000,120.0
1583704800000,122.0
1583705700000,134.0
1583706600000,129.0
1583707500000,121.0
1583708400000,121.0
1583709300000,121.0
1583710200000,122.0
1583711100000,121.0
1583712000000,122.0
1583712900000,126.0
1583713800000,127.0
1583714700000,127.0
1583715600000,120.0
1583716500000,127.0
1583717400000,133.0
1583718300000,127.0
1583719200000,121.0
1583720100000,120.0
1583721000000,121.0
1583721900000,121.0
1583722800000,121.0
1583723700000,121.0
1583724600000,120.0
1583725500000,121.0
1583726400000,120.0
1583727300000,122.0
1583728200000,129.0
1583729100000,134.0
1583730000000,125.0
1583730900000,121.0
1583731800000,123.0
1583732700000,121.0
1583733600000,117.0
1583734500000,72.0
1583735400000,71.0
1583736300000,70.0
1583737200000,72.0
1583738100000,216.0
1583739000000,210.0
1583739900000,214.0
1583740800000,211.0
1583741700000,196.0
1583742600000,187.0
1583743500000,186.0
1583744400000,198.0
1583745300000,441.0
1583746200000,622.0
1583747100000,922.0
1583748000000,895.0
1583748900000,921.0
1583749800000,1001.0
1583750700000,880.0
1583751600000,740.0
1583752500000,812.0
1583753400000,687.0
1583754300000,472.0
1583755200000,1171.0
1583756100000,1104.0
1583757000000,1296.0
1583757900000,1111.0
1583758800000,1112.0
1583759700000,1293.0
1583760600000,1175.0
1583761500000,1043.0
1583762400000,467.0
1583763300000,477.0
1583764200000,484.0
1583765100000,461.0
1583766000000,458.0
1583766900000,453.0
1583767800000,493.0
1583768700000,516.0
1583769600000,561.0
1583770500000,607.0
1583771400000,688.0
1583772300000,674.0
1583773200000,652.0
1583774100000,542.0
1583775000000,501.0
1583775900000,493.0
1583776800000,479.0
1583777700000,438.0
1583778600000,380.0
1583779500000,276.0
1583780400000,229.0
1583781300000,228.0
1583782200000,208.0
1583783100000,128.0
1583784000000,127.0
1583784900000,126.0
1583785800000,435.0
1583786700000,211.0
1583787600000,134.0
1583788500000,133.0
1583789400000,121.0
1583790300000,123.0
1583791200000,123.0
1583792100000,123.0
1583793000000,124.0
1583793900000,123.0
1583794800000,123.0
1583795700000,122.0
1583796600000,123.0
1583797500000,124.0
1583798400000,132.0
1583799300000,133.0
1583800200000,123.0
1583801100000,122.0
1583802000000,121.0
1583802900000,122.0
1583803800000,121.0
1583804700000,122.0
1583805600000,121.0
1583806500000,122.0
1583807400000,121.0
1583808300000,121.0
1583809200000,127.0
1583810100000,134.0
1583811000000,126.0
1583811900000,122.0
1583812800000,121.0
1583813700000,122.0
1583814600000,122.0
1583815500000,122.0
1583816400000,122.0
1583817300000,121.0
1583818200000,120.0
1583819100000,121.0
1583820000000,116.0
1583820900000,84.0
1583821800000,83.0
1583822700000,72.0
1583823600000,74.0
1583824500000,217.0
1583825400000,212.0
1583826300000,207.0
1583827200000,202.0
1583828100000,198.0
1583829000000,190.0
1583829900000,190.0
1583830800000,216.0
1583831700000,447.0
1583832600000,492.0
1583833500000,459.0
1583834400000,473.0
1583835300000,462.0
1583836200000,479.0
1583837100000,499.0
1583838000000,467.0
1583838900000,498.0
1583839800000,460.0
1583840700000,453.0
1583841600000,444.0
1583842500000,460.0
1583843400000,452.0
1583844300000,575.0
1583845200000,442.0
1583846100000,568.0
1583847000000,423.0
1583847900000,419.0
1583848800000,443.0
1583849700000,557.0
1583850600000,468.0
1583851500000,471.0
1583852400000,493.0
1583853300000,500.0
1583854200000,510.0
1583855100000,522.0
1583856000000,552.0
1583856900000,644.0
1583857800000,1577.0
1583858700000,1330.0
1583859600000,691.0
1583860500000,537.0
1583861400000,521.0
1583862300000,481.0
1583863200000,456.0
1583864100000,444.0
1583865000000,416.0
1583865900000,360.0
1583866800000,211.0
1583867700000,212.0
1583868600000,137.0
1583869500000,134.0
1583870400000,511.0
1583871300000,196.0
1583872200000,129.0
1583873100000,123.0
1583874000000,119.0
1583874900000,121.0
1583875800000,122.0
1583876700000,121.0
1583877600000,121.0
1583878500000,121.0
1583879400000,121.0
1583880300000,129.0
1583881200000,135.0
1583882100000,127.0
1583883000000,123.0
1583883900000,123.0
1583884800000,123.0
1583885700000,123.0
1583886600000,122.0
1583887500000,122.0
1583888400000,122.0
1583889300000,122.0
1583890200000,121.0
1583891100000,130.0
1583892000000,135.0
1583892900000,125.0
1583893800000,122.0
1583894700000,123.0
1583895600000,123.0
1583896500000,123.0
1583897400000,123.0
1583898300000,122.0
1583899200000,122.0
1583900100000,123.0
1583901000000,123.0
1583901900000,132.0
1583902800000,135.0
1583903700000,123.0
1583904600000,123.0
1583905500000,123.0
1583906400000,119.0
1583907300000,71.0
1583908200000,72.0
1583909100000,72.0
1583910000000,73.0
1583910900000,219.0
1583911800000,212.0
1583912700000,216.0
1583913600000,219.0
1583914500000,213.0
1583915400000,207.0
1583916300000,356.0
1583917200000,1014.0
1583918100000,1284.0
1583919000000,1346.0
1583919900000,1368.0
1583920800000,1338.0
1583921700000,1463.0
1583922600000,1373.0
1583923500000,1289.0
1583924400000,1251.0
1583925300000,1344.0
1583926200000,1257.0
1583927100000,1238.0
1583928000000,1232.0
1583928900000,1251.0
1583929800000,569.0
1583930700000,205.0
1583931600000,177.0
1583932500000,303.0
1583933400000,225.0
1583934300000,187.0
1583935200000,194.0
1583936100000,234.0
1583937000000,500.0
1583937900000,506.0
1583938800000,517.0
1583939700000,554.0
1583940600000,690.0
1583941500000,946.0
1583942400000,1019.0
1583943300000,1020.0
1583944200000,1165.0
1583945100000,1102.0
1583946000000,1115.0
1583946900000,1094.0
1583947800000,1033.0
1583948700000,1064.0
1583949600000,1077.0
1583950500000,814.0
1583951400000,484.0
1583952300000,450.0
1583953200000,317.0
1583954100000,344.0
1583955000000,295.0
1583955900000,214.0
1583956800000,205.0
1583957700000,567.0
1583958600000,249.0
1583959500000,186.0
1583960400000,184.0
1583961300000,183.0
1583962200000,182.0
1583963100000,182.0
1583964000000,184.0
1583964900000,195.0
1583965800000,175.0
1583966700000,167.0
1583967600000,166.0
1583968500000,168.0
1583969400000,169.0
1583970300000,166.0
1583971200000,166.0
1583972100000,164.0
1583973000000,165.0
1583973900000,165.0
1583974800000,162.0
1583975700000,164.0
1583976600000,155.0
1583977500000,152.0
1583978400000,152.0
1583979300000,152.0
1583980200000,153.0
1583981100000,152.0
1583982000000,153.0
1583982900000,152.0
1583983800000,152.0
1583984700000,152.0
1583985600000,168.0
1583986500000,166.0
1583987400000,152.0
1583988300000,152.0
1583989200000,156.0
1583990100000,156.0
1583991000000,152.0
1583991900000,152.0
1583992800000,147.0
1583993700000,102.0
1583994600000,101.0
1583995500000,105.0
1583996400000,116.0
1583997300000,256.0
1583998200000,242.0
1583999100000,229.0
1584000000000,199.0
1584000900000,196.0
1584001800000,180.0
1584002700000,158.0
1584003600000,152.0
1584004500000,401.0
1584005400000,371.0
1584006300000,454.0
1584007200000,333.0
1584008100000,426.0
1584009000000,478.0
1584009900000,434.0
1584010800000,360.0
1584011700000,554.0
1584012600000,1041.0
1584014400000,2167.0
1584015300000,1064.0
1584016200000,1088.0
1584017100000,243.0
1584018000000,167.0
1584018900000,159.0
1584019800000,265.0
1584020700000,353.0
1584021600000,274.0
1584022500000,179.0
1584023400000,245.0
1584024300000,734.0
1584025200000,1169.0
1584026100000,1186.0
1584027000000,1226.0
1584027900000,1088.0
1584028800000,360.0
1584029700000,461.0
1584030600000,589.0
1584031500000,572.0
1584032400000,534.0
1584033300000,412.0
1584034200000,432.0
1584035100000,497.0
1584036000000,483.0
1584036900000,448.0
1584037800000,462.0
1584038700000,361.0
1584039600000,316.0
1584040500000,345.0
1584041400000,280.0
1584042300000,263.0
1584043200000,425.0
1584044100000,299.0
1584045000000,259.0
1584045900000,165.0
1584046800000,123.0
1584047700000,121.0
1584048600000,122.0
1584049500000,121.0
1584050400000,121.0
1584051300000,136.0
1584052200000,131.0
1584053100000,123.0
1584054000000,122.0
1584054900000,123.0
1584055800000,123.0
1584056700000,123.0
1584057600000,123.0
1584058500000,126.0
1584059400000,127.0
1584060300000,128.0
1584061200000,130.0
1584062100000,134.0
1584063000000,124.0
1584063900000,123.0
1584064800000,124.0
1584065700000,127.0
1584066600000,122.0
1584067500000,125.0
1584068400000,123.0
1584069300000,126.0
1584070200000,123.0
1584071100000,124.0
1584072000000,137.0
1584072900000,132.0
1584073800000,124.0
1584074700000,123.0
1584075600000,124.0
1584076500000,123.0
1584077400000,123.0
1584078300000,123.0
1584079200000,115.0
1584080100000,72.0
1584081000000,72.0
1584081900000,79.0
1584082800000,91.0
1584083700000,223.0
1584084600000,216.0
1584085500000,211.0
1584086400000,193.0
1584087300000,194.0
1584088200000,240.0
1584089100000,441.0
1584090000000,456.0
1584090900000,592.0
1584091800000,1431.0
1584092700000,1430.0
1584093600000,1446.0
1584094500000,1445.0
1584095400000,730.0
1584096300000,470.0
1584097200000,336.0
1584098100000,325.0
1584099000000,239.0
1584099900000,235.0
1584100800000,256.0
1584101700000,232.0
1584102600000,339.0
1584103500000,404.0
1584104400000,276.0
1584105300000,306.0
1584106200000,248.0
1584107100000,229.0
1584108000000,211.0
1584108900000,218.0
1584109800000,223.0
1584110700000,293.0
1584111600000,874.0
1584112500000,1144.0
1584113400000,1240.0
1584114300000,1196.0
1584115200000,1152.0
1584116100000,1035.0
1584117000000,826.0
1584117900000,640.0
1584118800000,679.0
1584119700000,476.0
1584120600000,482.0
1584121500000,469.0
1584122400000,462.0
1584123300000,436.0
1584124200000,440.0
1584125100000,477.0
1584126000000,477.0
1584126900000,479.0
1584127800000,370.0
1584128700000,329.0
1584129600000,377.0
1584130500000,366.0
1584131400000,235.0
1584132300000,135.0
1584133200000,128.0
1584134100000,120.0
1584135000000,121.0
1584135900000,121.0
1584136800000,122.0
1584137700000,120.0
1584138600000,120.0
1584139500000,120.0
1584140400000,121.0
1584141300000,120.0
1584142200000,132.0
1584143100000,130.0
1584144000000,117.0
1584144900000,120.0
1584145800000,118.0
1584146700000,118.0
1584147600000,119.0
1584148500000,118.0
1584149400000,120.0
1584150300000,119.0
1584151200000,118.0
1584152100000,123.0
1584153000000,131.0
1584153900000,125.0
1584154800000,118.0
1584155700000,120.0
1584156600000,118.0
1584157500000,119.0
1584158400000,119.0
1584159300000,119.0
1584160200000,118.0
1584161100000,118.0
1584162000000,118.0
1584162900000,126.0
1584163800000,130.0
1584164700000,123.0
1584165600000,114.0
1584166500000,68.0
1584167400000,70.0
1584168300000,68.0
1584169200000,69.0
1584170100000,62.0
1584171000000,56.0
1584171900000,49.0
1584172800000,43.0
1584173700000,41.0
1584174600000,16.0
1584175500000,0.0
1584176400000,0.0
1584177300000,0.0
1584178200000,0.0
1584179100000,0.0
1584180000000,0.0
1584180900000,0.0
1584181800000,0.0
1584182700000,0.0
1584183600000,0.0
1584184500000,16.0
1584185400000,8.0
1584186300000,0.0
1584187200000,0.0
1584188100000,0.0
1584189000000,0.0
1584189900000,0.0
1584190800000,0.0
1584191700000,0.0
1584192600000,0.0
1584193500000,0.0
1584194400000,0.0
1584195300000,0.0
1584196200000,0.0
1584197100000,0.0
1584198000000,0.0
1584198900000,0.0
1584199800000,0.0
1584200700000,0.0
1584201600000,0.0
1584202500000,0.0
1584203400000,23.0
1584204300000,50.0
1584205200000,59.0
1584206100000,71.0
1584207000000,61.0
1584207900000,53.0
1584208800000,63.0
1584209700000,72.0
1584210600000,77.0
1584211500000,131.0
1584212400000,130.0
1584213300000,129.0
1584214200000,130.0
1584215100000,129.0
1584216000000,135.0
1584216900000,143.0
1584217800000,134.0
1584218700000,131.0
1584219600000,131.0
1584220500000,130.0
1584221400000,131.0
1584222300000,130.0
1584223200000,130.0
1584224100000,130.0
1584225000000,131.0
1584225900000,128.0
1584226800000,141.0
1584227700000,142.0
1584228600000,131.0
1584229500000,130.0
1584230400000,131.0
1584231300000,132.0
1584232200000,130.0
1584233100000,131.0
1584234000000,132.0
1584234900000,130.0
1584235800000,131.0
1584236700000,131.0
1584237600000,144.0
1584238500000,140.0
1584239400000,131.0
1584240300000,131.0
1584241200000,132.0
1584242100000,134.0
1584243000000,130.0
1584243900000,132.0
1584244800000,130.0
1584245700000,131.0
1584246600000,130.0
1584247500000,136.0
1584248400000,143.0
1584249300000,136.0
1584250200000,131.0
1584251100000,130.0
1584252000000,125.0
1584252900000,80.0
1584253800000,81.0
1584254700000,81.0
1584255600000,79.0
1584256500000,76.0
1584257400000,66.0
1584258300000,59.0
1584259200000,50.0
1584260100000,31.0
1584261000000,19.0
1584261900000,0.0
1584262800000,0.0
1584263700000,1.0
1584264600000,0.0
1584265500000,0.0
1584266400000,10.0
1584267300000,0.0
1584268200000,0.0
1584269100000,0.0
1584270000000,0.0
1584270900000,0.0
1584271800000,0.0
1584272700000,0.0
1584273600000,0.0
1584274500000,0.0
1584275400000,0.0
1584276300000,0.0
1584277200000,0.0
1584278100000,0.0
1584279000000,1.0
1584279900000,4.0
1584280800000,23.0
1584281700000,35.0
1584282600000,49.0
1584283500000,40.0
1584284400000,38.0
1584285300000,41.0
1584286200000,40.0
1584287100000,43.0
1584288000000,19.0
1584288900000,19.0
1584289800000,53.0
1584290700000,38.0
1584291600000,47.0
1584292500000,30.0
1584293400000,13.0
1584294300000,48.0
1584295200000,61.0
1584296100000,69.0
1584297000000,79.0
1584297900000,130.0
1584298800000,130.0
1584299700000,129.0
1584300600000,139.0
1584301500000,141.0
1584302400000,132.0
1584303300000,129.0
1584304200000,129.0
1584305100000,129.0
1584306000000,131.0
1584306900000,131.0
1584307800000,130.0
1584308700000,130.0
1584309600000,131.0
1584310500000,129.0
1584311400000,141.0
1584312300000,143.0
1584313200000,132.0
1584314100000,129.0
1584315000000,131.0
1584315900000,130.0
1584316800000,130.0
1584317700000,136.0
1584318600000,136.0
1584319500000,138.0
1584320400000,137.0
1584321300000,140.0
1584322200000,143.0
1584323100000,142.0
1584324000000,130.0
1584324900000,130.0
1584325800000,130.0
1584326700000,130.0
1584327600000,130.0
1584328500000,130.0
1584329400000,129.0
1584330300000,129.0
1584331200000,130.0
1584332100000,131.0
1584333000000,142.0
1584333900000,139.0
1584334800000,130.0
1584335700000,130.0
1584336600000,130.0
1584337500000,130.0
1584338400000,124.0
1584339300000,80.0
1584340200000,79.0
1584341100000,79.0
1584342000000,86.0
1584342900000,222.0
1584343800000,228.0
1584344700000,215.0
1584345600000,202.0
1584346500000,191.0
1584347400000,168.0
1584348300000,131.0
1584349200000,87.0
1584350100000,13.0
1584351000000,4.0
1584351900000,472.0
1584352800000,333.0
1584353700000,318.0
1584354600000,299.0
1584355500000,203.0
1584356400000,412.0
1584357300000,378.0
1584358200000,109.0
1584359100000,84.0
1584360000000,23.0
1584360900000,6.0
1584361800000,0.0
1584362700000,32.0
1584363600000,0.0
1584364500000,0.0
1584365400000,18.0
1584366300000,3.0
1584367200000,0.0
1584368100000,0.0
1584369000000,0.0
1584369900000,7.0
1584370800000,1.0
1584371700000,5.0
1584372600000,0.0
1584373500000,0.0
1584374400000,22.0
1584375300000,113.0
1584376200000,180.0
1584377100000,229.0
1584378000000,237.0
1584378900000,116.0
1584379800000,109.0
1584380700000,126.0
1584381600000,212.0
1584382500000,168.0
1584383400000,134.0
1584384300000,181.0
1584385200000,171.0
1584386100000,128.0
1584387000000,134.0
1584387900000,126.0
1584388800000,225.0
1584389700000,310.0
1584390600000,120.0
1584391500000,118.0
1584392400000,118.0
1584393300000,118.0
1584394200000,117.0
1584395100000,118.0
1584396000000,117.0
1584396900000,123.0
1584397800000,130.0
1584398700000,124.0
1584399600000,118.0
1584400500000,118.0
1584401400000,117.0
1584402300000,120.0
1584403200000,115.0
1584404100000,118.0
1584405000000,118.0
1584405900000,114.0
1584406800000,117.0
1584407700000,122.0
1584408600000,128.0
1584409500000,124.0
1584410400000,116.0
1584411300000,117.0
1584412200000,118.0
1584413100000,117.0
1584414000000,118.0
1584414900000,117.0
1584415800000,117.0
1584416700000,117.0
1584417600000,116.0
1584418500000,122.0
1584419400000,130.0
1584420300000,124.0
1584421200000,116.0
1584422100000,119.0
1584423000000,116.0
1584423900000,118.0
1584424800000,113.0
1584425700000,67.0
1584426600000,68.0
1584427500000,67.0
1584428400000,71.0
1584429300000,213.0
1584430200000,214.0
1584431100000,204.0
1584432000000,191.0
1584432900000,176.0
1584433800000,151.0
1584434700000,112.0
1584435600000,67.0
1584436500000,35.0
1584437400000,3.0
1584438300000,1.0
1584439200000,2.0
1584440100000,1.0
1584441000000,2.0
1584441900000,186.0
1584442800000,758.0
1584443700000,802.0
1584444600000,68.0
1584445500000,6.0
1584446400000,2.0
1584447300000,19.0
1584448200000,0.0
1584449100000,22.0
1584450000000,102.0
1584450900000,143.0
1584451800000,59.0
1584452700000,78.0
1584453600000,176.0
1584454500000,87.0
1584455400000,51.0
1584456300000,148.0
1584457200000,221.0
1584458100000,109.0
1584459000000,79.0
1584459900000,94.0
1584460800000,102.0
1584461700000,153.0
1584462600000,219.0
1584463500000,247.0
1584464400000,323.0
1584465300000,134.0
1584466200000,86.0
1584467100000,106.0
1584468000000,111.0
1584468900000,114.0
1584469800000,88.0
1584470700000,129.0
1584471600000,189.0
1584472500000,366.0
1584473400000,129.0
1584474300000,113.0
1584475200000,117.0
1584476100000,116.0
1584477000000,118.0
1584477900000,116.0
1584478800000,117.0
1584479700000,117.0
1584480600000,118.0
1584481500000,117.0
1584482400000,126.0
1584483300000,129.0
1584484200000,123.0
1584485100000,120.0
1584486000000,118.0
1584486900000,118.0
1584487800000,119.0
1584490500000,357.0
1584491400000,113.0
1584492300000,117.0
1584493200000,130.0
1584494100000,122.0
1584495000000,120.0
1584495900000,117.0
1584496800000,118.0
1584497700000,117.0
1584498600000,117.0
1584499500000,117.0
1584500400000,119.0
1584501300000,115.0
1584502200000,120.0
1584503100000,113.0
1584504000000,128.0
1584504900000,130.0
1584505800000,117.0
1584506700000,119.0
1584507600000,117.0
1584508500000,117.0
1584509400000,118.0
1584510300000,119.0
1584511200000,110.0
1584512100000,68.0
1584513000000,68.0
1584513900000,67.0
1584514800000,88.0
1584515700000,212.0
1584516600000,196.0
1584517500000,182.0
1584518400000,168.0
1584519300000,155.0
1584520200000,133.0
1584521100000,111.0
1584522000000,76.0
1584522900000,46.0
1584523800000,9.0
1584524700000,0.0
1584525600000,4.0
1584526500000,6.0
1584527400000,2.0
1584528300000,3.0
1584529200000,29.0
1584530100000,7.0
1584531000000,9.0
1584531900000,1.0
1584532800000,1.0
1584533700000,0.0
1584534600000,0.0
1584535500000,1.0
1584536400000,0.0
1584537300000,0.0
1584538200000,16.0
1584539100000,3.0
1584540000000,1.0
1584541800000,30.0
1584542700000,58.0
1584543600000,75.0
1584544500000,54.0
1584545400000,72.0
1584546300000,101.0
1584547200000,123.0
1584548100000,150.0
1584549000000,183.0
1584549900000,181.0
1584550800000,196.0
1584551700000,100.0
1584552600000,65.0
1584553500000,35.0
1584554400000,50.0
1584555300000,61.0
1584556200000,71.0
1584557100000,130.0
1584558000000,148.0
1584558900000,237.0
1584559800000,121.0
1584560700000,117.0
1584561600000,118.0
1584562500000,117.0
1584563400000,117.0
1584564300000,118.0
1584565200000,117.0
1584566100000,117.0
1584567000000,125.0
1584567900000,130.0
1584568800000,122.0
1584569700000,117.0
1584570600000,118.0
1584571500000,119.0
1584572400000,120.0
1584573300000,118.0
1584574200000,118.0
1584575100000,118.0
1584576000000,117.0
1584576900000,119.0
1584577800000,129.0
1584578700000,126.0
1584579600000,117.0
1584580500000,117.0
1584581400000,119.0
1584582300000,117.0
1584583200000,121.0
1584584100000,116.0
1584585000000,120.0
1584585900000,115.0
1584586800000,118.0
1584587700000,126.0
1584588600000,130.0
1584589500000,123.0
1584590400000,116.0
1584591300000,118.0
1584592200000,119.0
1585817100000,172321.0
1585818000000,296.0
1585818900000,354.0
1585819800000,272.0
1585820700000,257.0
1585821600000,231.0
1585822500000,28.0
1585823400000,0.0
1585824300000,0.0
1585825200000,0.0
1585826100000,0.0
1585827000000,0.0
1585827900000,0.0
1585828800000,0.0
1585829700000,0.0
1585830600000,0.0
1585831500000,0.0
1585832400000,0.0
1585833300000,0.0
1585834200000,0.0
1585835100000,0.0
1585836000000,2.0
1585836900000,0.0
1585837800000,0.0
1585838700000,0.0
1585839600000,0.0
1585840500000,0.0
1585841400000,0.0
1585842300000,0.0
1585843200000,0.0
1585844100000,0.0
1585845000000,0.0
1585845900000,0.0
1585846800000,40.0
1585847700000,34.0
1585848600000,75.0
1585849500000,100.0
1585850400000,556.0
1585851300000,392.0
1585852200000,144.0
1585853100000,147.0
1585854000000,148.0
1585854900000,148.0
1585855800000,145.0
1585856700000,143.0
1585857600000,145.0
1585858500000,145.0
1585859400000,145.0
1585860300000,156.0
1585861200000,153.0
1585862100000,145.0
1585863000000,146.0
1585863900000,147.0
1585864800000,146.0
1585865700000,149.0
1585866600000,148.0
1585867500000,147.0
1585868400000,147.0
1585869300000,146.0
1585870200000,145.0
1585871100000,139.0
1585872000000,121.0
1585872900000,113.0
1585873800000,113.0
1585874700000,112.0
1585875600000,114.0
1585876500000,113.0
1585877400000,114.0
1585878300000,113.0
1585879200000,113.0
1585880100000,114.0
1585881000000,112.0
1585881900000,124.0
1585882800000,126.0
1585883700000,116.0
1585884600000,113.0
1585885500000,115.0
1585886400000,113.0
1585887300000,114.0
1585888200000,114.0
1585889100000,114.0
1585890000000,109.0
1585890900000,64.0
1585891800000,62.0
1585892700000,70.0
1585893600000,79.0
1585894500000,219.0
1585895400000,208.0
1585896300000,203.0
1585897200000,193.0
1585898100000,172.0
1585899000000,161.0
1585899900000,149.0
1585900800000,131.0
1585901700000,116.0
1585902600000,265.0
1585903500000,428.0
1585904400000,526.0
1585905300000,466.0
1585906200000,754.0
1585907100000,905.0
1585908000000,751.0
1585908900000,482.0
1585909800000,367.0
1585910700000,284.0
1585911600000,44.0
1585912500000,8.0
1585913400000,4.0
1585914300000,2.0
1585915200000,3.0
1585916100000,62.0
1585917000000,1.0
1585917900000,2.0
1585918800000,4.0
1585919700000,1.0
1585920600000,8.0
1585921500000,2.0
1585922400000,44.0
1585923300000,53.0
1585924200000,1.0
1585925100000,1.0
1585926000000,5.0
1585926900000,2.0
1585927800000,11.0
1585928700000,10.0
1585929600000,13.0
1585930500000,5.0
1585931400000,2.0
1585932300000,3.0
1585933200000,11.0
1585934100000,1.0
1585935000000,25.0
1585935900000,130.0
1585936800000,109.0
1585937700000,107.0
1585938600000,108.0
1585939500000,112.0
1585940400000,116.0
1585941300000,116.0
1585942200000,116.0
1585943100000,114.0
1585944000000,116.0
1585944900000,118.0
1585945800000,128.0
1585946700000,125.0
1585947600000,115.0
1585948500000,117.0
1585949400000,117.0
1585950300000,118.0
1585951200000,117.0
1585952100000,118.0
1585953000000,116.0
1585953900000,112.0
1585954800000,117.0
1585955700000,120.0
1585956600000,128.0
1585957500000,123.0
1585958400000,116.0
1585959300000,118.0
1585960200000,115.0
1585961100000,117.0
1585962000000,115.0
1585962900000,117.0
1585963800000,115.0
1585964700000,116.0
1585965600000,115.0
1585966500000,119.0
1585967400000,128.0
1585968300000,123.0
1585969200000,115.0
1585970100000,116.0
1585971000000,117.0
1585971900000,111.0
1585972800000,116.0
1585973700000,116.0
1585974600000,115.0
1585975500000,115.0
1585976400000,111.0
1585977300000,69.0
1585978200000,78.0
1585979100000,73.0
1585980000000,66.0
1585980900000,65.0
1585981800000,61.0
1585982700000,49.0
1585983600000,37.0
1585984500000,25.0
1585985400000,18.0
1585986300000,14.0
1585987200000,12.0
1585988100000,25.0
1585989000000,35.0
1585989900000,33.0
1585990800000,8.0
1585991700000,7.0
1585992600000,25.0
1585993500000,42.0
1585994400000,25.0
1585995300000,21.0
1585996200000,4.0
1585997100000,3.0
1585998000000,2.0
1585998900000,2.0
1585999800000,3.0
1586000700000,3.0
1586001600000,1.0
1586002500000,3.0
1586003400000,2.0
1586004300000,0.0
1586005200000,3.0
1586006100000,1.0
1586007000000,2.0
1586007900000,0.0
1586008800000,1.0
1586009700000,1.0
1586010600000,0.0
1586011500000,3.0
1586012400000,3.0
1586013300000,3.0
1586014200000,2.0
1586015100000,3.0
1586016000000,4.0
1586016900000,3.0
1586017800000,12.0
1586018700000,49.0
1586019600000,47.0
1586020500000,42.0
1586021400000,41.0
1586022300000,97.0
1586023200000,100.0
1586024100000,104.0
1586025000000,107.0
1586025900000,114.0
1586026800000,111.0
1586027700000,117.0
1586028600000,116.0
1586029500000,116.0
1586030400000,117.0
1586031300000,117.0
1586032200000,118.0
1586033100000,130.0
1586034000000,126.0
1586034900000,115.0
1586035800000,117.0
1586036700000,117.0
1586037600000,117.0
1586038500000,115.0
1586039400000,116.0
1586040300000,114.0
1586041200000,115.0
1586042100000,115.0
1586043000000,115.0
1586043900000,128.0
1586044800000,128.0
1586045700000,111.0
1586046600000,116.0
1586047500000,116.0
1586048400000,115.0
1586049300000,117.0
1586050200000,117.0
1586051100000,115.0
1586052000000,116.0
1586052900000,115.0
1586053800000,115.0
1586054700000,125.0
1586055600000,128.0
1586056500000,119.0
1586057400000,116.0
1586058300000,117.0
1586059200000,116.0
1586060100000,116.0
1586061000000,116.0
1586061900000,116.0
1586062800000,106.0
1586063700000,66.0
1586064600000,65.0
1586065500000,72.0
1586066400000,78.0
1586067300000,74.0
1586068200000,65.0
1586069100000,66.0
1586070000000,64.0
1586070900000,60.0
1586071800000,55.0
1586072700000,49.0
1586073600000,53.0
1586074500000,94.0
1586075400000,74.0
1586076300000,72.0
1586077200000,113.0
1586078100000,100.0
1586079000000,75.0
1586079900000,58.0
1586080800000,33.0
1586081700000,98.0
1586082600000,41.0
1586083500000,45.0
1586084400000,43.0
1586085300000,11.0
1586086200000,10.0
1586087100000,27.0
1586088000000,87.0
1586088900000,109.0
1586089800000,32.0
1586090700000,0.0
1586091600000,11.0
1586092500000,23.0
1586093400000,42.0
1586094300000,21.0
1586095200000,4.0
1586096100000,23.0
1586097000000,32.0
1586097900000,10.0
1586098800000,24.0
1586099700000,44.0
1586100600000,16.0
1586101500000,32.0
1586102400000,18.0
1586103300000,32.0
1586104200000,24.0
1586105100000,21.0
1586106000000,30.0
1586106900000,44.0
1586107800000,49.0
1586108700000,97.0
1586109600000,121.0
1586110500000,120.0
1586111400000,110.0
1586112300000,108.0
1586113200000,109.0
1586114100000,111.0
1586115000000,112.0
1586115900000,113.0
1586116800000,112.0
1586117700000,112.0
1586118600000,112.0
1586119500000,112.0
1586120400000,124.0
1586121300000,123.0
1586122200000,111.0
1586123100000,114.0
1586124000000,113.0
1586124900000,112.0
1586125800000,113.0
1586126700000,112.0
1586127600000,111.0
1586128500000,110.0
1586129400000,112.0
1586130300000,112.0
1586131200000,124.0
1586132100000,124.0
1586133000000,114.0
1586133900000,111.0
1586134800000,113.0
1586135700000,112.0
1586136600000,113.0
1586137500000,112.0
1586138400000,113.0
1586139300000,112.0
1586140200000,112.0
1586141100000,112.0
1586142000000,118.0
1586142900000,125.0
1586143800000,117.0
1586144700000,111.0
1586145600000,112.0
1586146500000,112.0
1586147400000,112.0
1586148300000,112.0
1586149200000,108.0
1586150100000,61.0
1586151000000,62.0
1586151900000,62.0
1586152800000,69.0
1586153700000,223.0
1586154600000,217.0
1586155500000,206.0
1586156400000,201.0
1586157300000,200.0
1586158200000,197.0
1586159100000,202.0
1586160000000,198.0
1586160900000,1043.0
1586161800000,1162.0
1586162700000,1170.0
1586163600000,1194.0
1586164500000,1209.0
1586165400000,1058.0
1586166300000,940.0
1586167200000,648.0
1586168100000,433.0
1586169000000,306.0
1586169900000,311.0
1586170800000,317.0
1586171700000,346.0
1586172600000,305.0
1586173500000,307.0
1586174400000,311.0
1586175300000,359.0
1586176200000,274.0
1586177100000,250.0
1586178000000,188.0
1586178900000,229.0
1586180700000,370.0
